"","AD1","AD2","AD3","AH1","AH2","AH3","CD1","CD2","CD3","CH1","CH2","CH3","LD1","LD2","LD3","LH1","LH2","LH3","VD1","VD2","VD3","VH1","VH2","VH3"
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__Pyrenophora teres",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,2,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__Pyrenophora triseptata",0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronema;s__unidentified",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Querciphoma;s__Querciphoma carteri",0,0,3,0,0,0,1,0,0,1658,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Ramariopsis;s__Ramariopsis corniculata",0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia glennii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia grevilleana",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Rhinocladiella;s__unidentified",0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Rhizinaceae;g__Rhizina;s__Rhizina undulata",0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Rhizopodaceae;g__Rhizopus;s__Rhizopus oryzae",4,0,2,0,0,0,2,0,0,0,0,7,9,0,0,1,0,0,0,0,14,0,13,0
"k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula babjevae",2,0,0,0,33,10,2,68,0,0,0,0,15,2,6,0,7,7,10,0,44,0,39,0
"k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula diobovata",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula mucilaginosa",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__unidentified",0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Physciaceae;g__Rinodina;s__Rinodina sophodes",0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,4,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula livescens",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula nigricans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__unidentified",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,51,0,2,0
"k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces cerevisiae",0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,17,0,3,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Sagenomella;s__unidentified",8,0,7,0,37,7,19,180,0,3,0,28,12,26,0,12,11,9,17,0,275,0,150,0
"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma podzolica",8,0,22,126,11,27,12,215,0,37,359,14,12,8,51,3,9,12,26,294,103,289,100,394
"k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,0,22,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Sarocladiaceae;g__Sarocladium;s__Sarocladium implicatum",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Sarocladiaceae;g__Sarocladium;s__Sarocladium strictum",4,0,6,0,0,0,3,66,0,0,0,0,0,5,0,0,0,28,0,0,0,0,20,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium carpinicola",1,0,18,0,30,2,9,87,0,6,131,10,40,120,128,10,3,48,1,71,88,342,27,72
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__unidentified",0,0,0,0,0,0,0,0,0,4,0,6,0,6,28,1,0,5,0,0,0,0,7,50
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium miniglutinans",0,0,0,0,0,0,0,0,0,0,53,4,0,0,0,0,0,0,0,0,0,0,2,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__Scleroderma verrucosum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora;s__unidentified",0,0,1,0,0,0,0,0,0,0,0,9,0,0,25,2,0,7,0,0,0,0,13,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Sclerotinia;s__Sclerotinia minor",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Scolecobasidium;s__unidentified",0,0,0,0,0,1,6,6,0,0,0,3,0,0,0,0,0,8,1,0,0,0,18,0
"k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Lecanoraceae;g__Scoliciosporum;s__unidentified",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scopulariopsis;s__Scopulariopsis brevicaulis",0,0,0,0,6,5,0,18,0,1,0,0,0,0,14,3,0,0,0,0,0,0,9,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scopulariopsis;s__Scopulariopsis candida",0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Scutellinia;s__unidentified",2,0,0,0,0,13,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Scutellinia;s__Scutellinia torrentis",1,0,0,0,0,7,10,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified",0,0,1,0,0,0,10,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,10,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Seifertia;s__Seifertia azaleae",0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Tilachlidiaceae;g__Septofusidium;s__Septofusidium herbarum",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,64,7,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Septoria;s__Septoria glycines",0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Septoria;s__Septoria pistaciarum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita indica",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita vermifera",0,0,0,0,18,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Serpulaceae;g__Serpula;s__Serpula himantioides",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophaeosphaeria;s__unidentified",0,0,1,0,11,0,1,0,0,1,0,0,0,3,0,0,0,0,4,0,0,0,15,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma;s__Setophoma terrestris",6,0,25,0,32,1,11,108,0,0,0,11,3,44,12,7,4,30,6,0,42,0,105,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Sistotrema;s__unidentified",0,0,0,0,0,0,0,120,0,6,0,3,0,0,0,0,0,0,0,0,1,0,37,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__unidentified;g__unidentified;s__unidentified",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Zoopagomycota;c__Harpellomycetes;o__Harpellales;f__Legeriomycetaceae;g__Smittium;s__Smittium morbosum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Sodiomyces;s__Sodiomyces alcalophilus",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,73,0,0,0
"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma aeria",36,0,93,428,329,213,163,985,5102,96,925,375,217,354,207,68,70,199,102,679,1312,1294,700,722
"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma phenolica",18,0,23,0,79,75,52,407,0,31,0,37,31,48,114,14,15,28,63,0,116,0,275,0
"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma terrea",0,0,0,148,0,0,0,0,546,0,134,0,0,0,0,0,0,0,0,553,0,109,0,0
"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma terricola",0,0,4,0,0,35,6,67,0,3,0,4,7,5,0,3,5,14,0,167,0,53,11,0
"k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces beijingensis",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces lactosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__unidentified",0,0,0,0,0,6162,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormia;s__Sporormia fimetaria",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormia;s__unidentified",0,0,6,0,0,0,2,0,0,3,0,0,0,12,0,0,0,2,0,0,13,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__unidentified",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__Stachybotrys chartarum",0,130,2,62,21,12,0,0,0,5,59,8,11,10,0,0,0,12,0,0,46,375,8,77
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__unidentified",0,0,7,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__unidentified",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__unidentified",7,0,3,0,1,0,3,30,0,4,0,2,0,3,23,6,2,2,0,0,48,0,16,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Staphylotrichum;s__unidentified",0,0,0,0,0,0,0,0,0,4,0,0,6,6,0,0,0,2,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Staurothele;s__Staurothele areolata",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium amaranthi",0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium vesicarium",0,0,0,1037,0,0,0,0,0,0,2676,0,0,0,0,0,0,0,0,854,0,7587,0,1455
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Stephanonectria;s__unidentified",0,0,0,0,0,0,0,10,0,7,0,0,0,7,1,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum;s__Stereum hirsutum",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Striatibotrys;s__Striatibotrys oleronensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Strobilurus;s__Strobilurus stephanocystis",0,0,0,120883,0,0,0,0,0,0,0,5,0,0,0,6716,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Strobilurus;s__Strobilurus tenacellus",0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Stromatinia;s__Stromatinia narcissi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus collinitus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Sydowia;s__unidentified",2,0,35,0,20,9,27,250,0,15,0,4,19,36,22,3,29,29,3,0,130,0,31,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Kirschsteiniotheliales;f__Kirschsteiniotheliaceae;g__Taeniolella;s__unidentified",0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces amestolkiae",0,0,20,0,46,0,14,0,0,4,0,14,8,0,0,13511,12,0,5,0,17,0,11,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces australis",0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces columbinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces marneffei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,158,0,77
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces minioluteus",0,0,0,0,0,3,0,0,0,0,0,4,3,13,10,0,0,13,0,0,12,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces proteolyticus",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces purpureogenus",1,280,25,0,15,13,0,98,0,15,118,14,18,22,40,1,5,10,4,0,36,59,40,118
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces rugulosus",0,0,2,0,19,12,7,51,0,11,0,16,0,7,36,2,10,13,15,318,18,0,84,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__unidentified",0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia pullulans",9,0,9,0,52,4,3,85,1594,10,0,1,2,4,23,0,6,2,1,83,212,0,53,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Terfezia;s__unidentified",8,0,6,0,6,2,0,2,0,1,0,0,0,113,0,1,2,4,0,0,16,0,1,0
"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Tetragoniomycetaceae;g__Tetragoniomyces;s__Tetragoniomyces uliginosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Thelonectria;s__Thelonectria rubi",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Thermomyces;s__Thermomyces lanuginosus",0,0,0,0,30,0,9,27,0,0,0,1,0,0,21,0,0,0,0,80,19,0,10,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Thielavia;s__Thielavia basicola",0,0,0,0,0,0,0,14,0,0,0,0,0,0,35,0,3,0,0,0,0,0,6,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__unidentified",1,0,0,0,0,0,0,37,0,0,246,2,0,0,0,8,0,0,0,99,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula;s__unidentified",0,0,12,0,0,0,0,38,0,0,0,0,7,0,0,0,0,0,2,0,109,0,11,0
"k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Torulaspora;s__unidentified",0,0,0,0,4,0,4,51,0,4,0,0,0,5,43,5,0,0,1,0,59,0,28,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__unidentified",0,0,10,0,61,3,17,112,0,3,135,3,0,0,19,0,14,0,0,0,43,0,90,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Triangularia;s__Triangularia phialophoroides",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Calloriaceae;g__Tricellula;s__Tricellula aurantiaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma aerugineum",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,34,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__unidentified",0,0,0,87,0,0,0,0,0,0,102,1,0,0,0,0,0,0,0,0,0,92,13,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma atroviride",3,0,0,0,0,0,3,26,0,16,0,5,3,12,0,3,3,13,0,100,14,57,25,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma citrinoviride",0,0,4,0,0,2,0,54,0,0,0,0,0,0,0,2,0,0,0,0,38,0,1,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma compactum",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma tomentosum",0,5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Trichomonascus;s__Trichomonascus ciferrii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__unidentified",0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,1,0,18,0,4,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Truncatella;s__Truncatella laurocerasi",3,0,5,0,0,3,0,9,0,2,0,0,0,3,0,2,6,0,12,0,26,0,26,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__unidentified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Tubeufia;s__Tubeufia cerea",0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Tubeufia;s__Tubeufia helicomyces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Tulostoma;s__Tulostoma brumale",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Typhulaceae;g__Typhula;s__Typhula incarnata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Tyrannosorus;s__Tyrannosorus hystrioides",0,0,0,0,41,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0
"k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis dimorpha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__unidentified",4,0,17,0,25,8,15,183,0,10,0,6,0,19,0,6,1,8,3,0,61,0,27,0
"k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__unidentified;g__unidentified;s__unidentified",0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Veronaeopsis;s__Veronaeopsis simplex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
